servicio_id;inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;plan_id;actividad;fecha_inicio;fecha_fin;horas_servicio;tecnico;resultado;repuestos_usados;costo_manodeobra_ars;costo_repuestos_ars;costo_total_ars;ubicacion;Ubicacion_cliente;Tecnicos_Bigtools;Horas_servicio_HHMM;Inicio_Service;Fin_service;Año
SV-001449;EQP-0035;CLI-026;Cliente 026;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-008;Verificacion de sistema de arranque automático;28/8/2025 21:00;29/8/2025 21:00;0,69;M. Gómez;OK;sin_repuestos;20700;0;20700;Oficina 3 - Tolhuin;Tolhuin;Tecnico 7;0h 41min;jueves, 28 de agosto de 2025;viernes, 29 de agosto de 2025;2025
SV-001555;EQP-0092;CLI-026;Cliente 026;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobacion de batería y cargador;3/1/2025 21:00;3/1/2025 21:00;0,75;R. Soto;OK;sin_repuestos;22500;0;22500;Planta 2 - Tolhuin;Tolhuin;Tecnico 4;0h 45min;viernes, 3 de enero de 2025;viernes, 3 de enero de 2025;2025
SV-001556;EQP-0092;CLI-026;Cliente 026;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobacion de batería y cargador;31/3/2025 21:00;1/4/2025 21:00;0,5;R. Soto;OK;sin_repuestos;15000;0;15000;Planta 2 - Tolhuin;Tolhuin;Tecnico 4;0h 30min;lunes, 31 de marzo de 2025;martes, 1 de abril de 2025;2025
SV-001557;EQP-0092;CLI-026;Cliente 026;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobacion de batería y cargador;6/7/2025 21:00;6/7/2025 21:00;0,36;L. Gómez;OK;sin_repuestos;10800;0;10800;Planta 2 - Tolhuin;Tolhuin;Tecnico 2;0h 22min;domingo, 6 de julio de 2025;domingo, 6 de julio de 2025;2025
SV-001558;EQP-0092;CLI-026;Cliente 026;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobacion de batería y cargador;29/9/2025 21:00;30/9/2025 21:00;0,25;J. Pérez;OK;sin_repuestos;7500;0;7500;Planta 2 - Tolhuin;Tolhuin;Tecnico 1;0h 15min;lunes, 29 de septiembre de 2025;martes, 30 de septiembre de 2025;2025
SV-001581;EQP-0092;CLI-026;Cliente 026;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-008;Verificacion de sistema de arranque automático;31/3/2025 21:00;1/4/2025 21:00;0,46;A. Torres;OK;sin_repuestos;13800;0;13800;Planta 2 - Tolhuin;Tolhuin;Tecnico 6;0h 28min;lunes, 31 de marzo de 2025;martes, 1 de abril de 2025;2025
SV-001582;EQP-0092;CLI-026;Cliente 026;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-008;Verificacion de sistema de arranque automático;1/10/2025 21:00;2/10/2025 21:00;0,61;A. Torres;OK;sin_repuestos;18300;0;18300;Planta 2 - Tolhuin;Tolhuin;Tecnico 6;0h 37min;miércoles, 1 de octubre de 2025;jueves, 2 de octubre de 2025;2025
SV-001584;EQP-0092;CLI-026;Cliente 026;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-009;Ensayo general y actualizacion de firmware;24/9/2025 21:00;25/9/2025 21:00;0,79;J. Pérez;OK;sin_repuestos;23700;0;23700;Planta 2 - Tolhuin;Tolhuin;Tecnico 1;0h 47min;miércoles, 24 de septiembre de 2025;jueves, 25 de septiembre de 2025;2025
SV-001621;EQP-0020;CLI-028;Cliente 028;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificacion de batería y alternador;1/1/2025 21:00;2/1/2025 21:00;1,5;L. Gómez;OK;sin_repuestos;23450;0;23450;Deposito 3 - Tolhuin;Tolhuin;Tecnico 2;1h 30min;miércoles, 1 de enero de 2025;jueves, 2 de enero de 2025;2025
SV-001622;EQP-0020;CLI-028;Cliente 028;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificacion de batería y alternador;1/7/2025 21:00;2/7/2025 21:00;0,49;L. Gómez;OK;sin_repuestos;17150;0;17150;Deposito 3 - Tolhuin;Tolhuin;Tecnico 2;0h 29min;martes, 1 de julio de 2025;miércoles, 2 de julio de 2025;2025
SV-001630;EQP-0020;CLI-028;Cliente 028;Motor Cummins;Cummins;QSB 4.5;CU-009;Ensayo de carga y control de emisiones;1/1/2025 21:00;2/1/2025 21:00;2,09;M. Ruiz;OK;sin_repuestos;73150;0;73150;Deposito 3 - Rio Grande;Rio Grande;Tecnico 3;2h 5min;miércoles, 1 de enero de 2025;jueves, 2 de enero de 2025;2025
SV-001632;EQP-0010;CLI-030;Cliente 030;Motor Cummins;Cummins;QSB 6.7;CU-002;Revision de inyectores y limpieza de bomba;6/6/2025 21:00;7/6/2025 21:00;2,23;R. Soto;OK;sin_repuestos;78050;0;78050;Taller 4 - Tolhuin;Tolhuin;Tecnico 4;2h 14min;viernes, 6 de junio de 2025;sábado, 7 de junio de 2025;2025
SV-001634;EQP-0010;CLI-030;Cliente 030;Motor Cummins;Cummins;QSB 6.7;CU-004;Limpieza de sistema de refrigeracion y verificacion de termostato;3/6/2025 21:00;4/6/2025 21:00;2,6;M. Ruiz;OK;sin_repuestos;91000;0;91000;Taller 4 - Tolhuin;Tolhuin;Tecnico 3;2h 36min;martes, 3 de junio de 2025;miércoles, 4 de junio de 2025;2025
SV-001636;EQP-0010;CLI-030;Cliente 030;Motor Cummins;Cummins;QSB 6.7;CU-006;Revision de válvulas y ajuste de holgura;5/4/2025 21:00;4/6/2025 21:00;2,13;R. Soto;OK;sin_repuestos;74550;0;74550;Taller 4 - Ushuaia;Ushuaia;Tecnico 4;2h 8min;sábado, 5 de abril de 2025;miércoles, 4 de junio de 2025;2025
SV-001714;EQP-0043;CLI-030;Cliente 030;Motor Cummins;Cummins;QSB 4.5;CU-002;Revision de inyectores y limpieza de bomba;2/1/2025 21:00;3/1/2025 21:00;2,9;S. López;OK;sin_repuestos;101500;0;101500;Deposito 3 - Rio Grande;Rio Grande;Tecnico 5;2h 54min;jueves, 2 de enero de 2025;viernes, 3 de enero de 2025;2025
SV-001743;EQP-0043;CLI-030;Cliente 030;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificacion de batería y alternador;3/7/2025 21:00;3/7/2025 21:00;0,75;M. Gómez;OK;sin_repuestos;26250;0;26250;Deposito 3 - Rio Grande;Rio Grande;Tecnico 7;0h 45min;jueves, 3 de julio de 2025;jueves, 3 de julio de 2025;2025
SV-001824;EQP-0071;CLI-030;Cliente 030;Motor Cummins;Cummins;QSB 6.7;CU-002;Revision de inyectores y limpieza de bomba;27/6/2025 21:00;28/6/2025 21:00;3,05;A. Torres;OK;sin_repuestos;106750;0;106750;Taller 5 - Rio Grande;Rio Grande;Tecnico 6;3h 3min;viernes, 27 de junio de 2025;sábado, 28 de junio de 2025;2025
SV-001832;EQP-0071;CLI-030;Cliente 030;Motor Cummins;Cummins;QSB 6.7;CU-007;Verificacion de batería y alternador;29/3/2025 21:00;30/3/2025 21:00;0,36;L. Gómez;OK;sin_repuestos;12600;0;12600;Taller 5 - Ushuaia;Ushuaia;Tecnico 2;0h 22min;sábado, 29 de marzo de 2025;domingo, 30 de marzo de 2025;2025
SV-001834;EQP-0071;CLI-030;Cliente 030;Motor Cummins;Cummins;QSB 6.7;CU-009;Ensayo de carga y control de emisiones;28/6/2025 21:00;29/6/2025 21:00;1,92;L. Gómez;OK;sin_repuestos;67200;0;67200;Taller 5 - Rio Grande;Rio Grande;Tecnico 2;1h 55min;sábado, 28 de junio de 2025;domingo, 29 de junio de 2025;2025
SV-001930;EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-003;Revision del sistema de seguridad y válvula de rebose;28/4/2025 21:00;29/4/2025 21:00;1,12;R. Soto;OK;sin_repuestos;24640;0;24640;Planta 4 - Ushuaia;Ushuaia;Tecnico 4;1h 7min;lunes, 28 de abril de 2025;martes, 29 de abril de 2025;2025
SV-001953;EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-005;Sustitucion de filtro de detergente;30/7/2025 21:00;31/7/2025 21:00;0,27;M. Ruiz;OK;sin_repuestos;5940;0;5940;Planta 4 - Ushuaia;Ushuaia;Tecnico 3;0h 16min;miércoles, 30 de julio de 2025;jueves, 31 de julio de 2025;2025
SV-001963;EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-009;Revision del quemador y válvula de seguridad;3/2/2025 21:00;4/2/2025 21:00;1,5;S. López;OK;sin_repuestos;22660;0;22660;Planta 4 - Rio Grande;Rio Grande;Tecnico 5;1h 30min;lunes, 3 de febrero de 2025;martes, 4 de febrero de 2025;2025
SV-001967;EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-010;Limpieza de tanque de detergente y prueba general;28/7/2025 21:00;29/7/2025 21:00;0,76;J. Pérez;OK;sin_repuestos;16720;0;16720;Planta 4 - Rio Grande;Rio Grande;Tecnico 1;0h 46min;lunes, 28 de julio de 2025;martes, 29 de julio de 2025;2025
SV-001986;EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobacion de batería y cargador;27/9/2025 21:00;27/9/2025 21:00;1,5;M. Gómez;OK;sin_repuestos;18600;0;18600;Obra 3 - Ushuaia;Ushuaia;Tecnico 7;1h 30min;sábado, 27 de septiembre de 2025;sábado, 27 de septiembre de 2025;2025
SV-001999;EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;3/1/2025 21:00;4/1/2025 21:00;0,54;M. Ruiz;OK;sin_repuestos;16200;0;16200;Obra 3 - Tolhuin;Tolhuin;Tecnico 3;0h 32min;viernes, 3 de enero de 2025;sábado, 4 de enero de 2025;2025
SV-002011;EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-008;Verificacion de sistema de arranque automático;24/6/2025 21:00;25/6/2025 21:00;0,48;M. Ruiz;OK;sin_repuestos;14400;0;14400;Obra 3 - Tolhuin;Tolhuin;Tecnico 3;0h 29min;martes, 24 de junio de 2025;miércoles, 25 de junio de 2025;2025
SV-002054;EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-003;Revision del sistema de seguridad y válvula de rebose;3/7/2025 21:00;3/7/2025 21:00;1,12;R. Soto;OK;sin_repuestos;24640;0;24640;Planta 2 - Rio Grande;Rio Grande;Tecnico 4;1h 7min;jueves, 3 de julio de 2025;jueves, 3 de julio de 2025;2025
SV-002055;EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-003;Revision del sistema de seguridad y válvula de rebose;29/9/2025 21:00;30/9/2025 21:00;1,02;S. López;OK;sin_repuestos;22440;0;22440;Planta 2 - Rio Grande;Rio Grande;Tecnico 5;1h 1min;lunes, 29 de septiembre de 2025;martes, 30 de septiembre de 2025;2025
SV-002074;EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-005;Sustitucion de filtro de detergente;1/10/2025 21:00;2/10/2025 21:00;0,46;J. Pérez;OK;sin_repuestos;10120;0;10120;Planta 2 - Rio Grande;Rio Grande;Tecnico 1;0h 28min;miércoles, 1 de octubre de 2025;jueves, 2 de octubre de 2025;2025
SV-002086;EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-010;Limpieza de tanque de detergente y prueba general;26/9/2025 21:00;27/9/2025 21:00;0,6;M. Ruiz;OK;sin_repuestos;13200;0;13200;Planta 2 - Rio Grande;Rio Grande;Tecnico 3;0h 36min;viernes, 26 de septiembre de 2025;sábado, 27 de septiembre de 2025;2025
SV-002148;EQP-0002;CLI-036;Cliente 036;Motor Cummins;Cummins;QSB 6.7;CU-007;Verificacion de batería y alternador;24/3/2025 21:00;25/3/2025 21:00;0,42;A. Torres;OK;sin_repuestos;14700;0;14700;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 6;0h 25min;lunes, 24 de marzo de 2025;martes, 25 de marzo de 2025;2025
SV-002150;EQP-0002;CLI-036;Cliente 036;Motor Cummins;Cummins;QSB 6.7;CU-007;Verificacion de batería y alternador;2/10/2025 21:00;3/10/2025 21:00;0,75;L. Gómez;OK;sin_repuestos;26250;0;26250;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 2;0h 45min;jueves, 2 de octubre de 2025;viernes, 3 de octubre de 2025;2025
SV-002213;EQP-0007;CLI-036;Cliente 036;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificacion de batería y alternador;24/3/2025 21:00;25/3/2025 21:00;0,46;A. Torres;OK;sin_repuestos;16100;0;16100;Taller 4 - Ushuaia;Ushuaia;Tecnico 6;0h 28min;lunes, 24 de marzo de 2025;martes, 25 de marzo de 2025;2025
SV-002218;EQP-0007;CLI-036;Cliente 036;Motor Cummins;Cummins;QSB 4.5;CU-009;Ensayo de carga y control de emisiones;3/1/2025 21:00;4/1/2025 21:00;2,32;M. Ruiz;OK;sin_repuestos;81200;0;81200;Taller 4 - Tolhuin;Tolhuin;Tecnico 3;2h 19min;viernes, 3 de enero de 2025;sábado, 4 de enero de 2025;2025
SV-002267;EQP-0013;CLI-036;Cliente 036;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revision del sistema de seguridad y válvula de rebose;5/4/2025 21:00;6/4/2025 21:00;0,9;R. Soto;OK;sin_repuestos;19800;0;19800;Oficina 1 - Tolhuin;Tolhuin;Tecnico 4;0h 54min;sábado, 5 de abril de 2025;domingo, 6 de abril de 2025;2025
SV-002316;EQP-0013;CLI-036;Cliente 036;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-008;Cambio de filtro fino de bomba;27/6/2025 21:00;27/6/2025 21:00;0,73;R. Soto;OK;sin_repuestos;16060;0;16060;Oficina 1 - Tolhuin;Tolhuin;Tecnico 4;0h 44min;viernes, 27 de junio de 2025;viernes, 27 de junio de 2025;2025
SV-002321;EQP-0013;CLI-036;Cliente 036;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-009;Revision del quemador y válvula de seguridad;27/6/2025 21:00;28/6/2025 21:00;1,1;J. Pérez;OK;sin_repuestos;24200;0;24200;Oficina 1 - Tolhuin;Tolhuin;Tecnico 1;1h 6min;viernes, 27 de junio de 2025;sábado, 28 de junio de 2025;2025
SV-002334;EQP-0019;CLI-036;Cliente 036;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobacion de batería y cargador;4/3/2025 21:00;3/5/2025 21:00;0,43;L. Gómez;OK;sin_repuestos;12900;0;12900;Planta 1 - Tolhuin;Tolhuin;Tecnico 2;0h 26min;martes, 4 de marzo de 2025;sábado, 3 de mayo de 2025;2025
SV-002345;EQP-0019;CLI-036;Cliente 036;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-008;Verificacion de sistema de arranque automático;29/7/2025 21:00;30/7/2025 21:00;0,51;J. Pérez;OK;sin_repuestos;15300;0;15300;Planta 1 - Tolhuin;Tolhuin;Tecnico 1;0h 31min;martes, 29 de julio de 2025;miércoles, 30 de julio de 2025;2025
SV-002383;EQP-0024;CLI-036;Cliente 036;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revision del sistema de seguridad y válvula de rebose;6/6/2025 21:00;7/6/2025 21:00;1,18;R. Soto;OK;sin_repuestos;25960;0;25960;Planta 5 - Tolhuin;Tolhuin;Tecnico 4;1h 11min;viernes, 6 de junio de 2025;sábado, 7 de junio de 2025;2025
SV-002409;EQP-0024;CLI-036;Cliente 036;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-005;Sustitucion de filtro de detergente;4/9/2025 21:00;5/9/2025 21:00;0,63;S. López;OK;sin_repuestos;13860;0;13860;Planta 5 - Tolhuin;Tolhuin;Tecnico 5;0h 38min;jueves, 4 de septiembre de 2025;viernes, 5 de septiembre de 2025;2025
SV-002412;EQP-0024;CLI-036;Cliente 036;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-006;Limpieza del sistema de calefaccion;1/3/2025 21:00;2/3/2025 21:00;1,08;R. Soto;OK;sin_repuestos;23760;0;23760;Planta 5 - Tolhuin;Tolhuin;Tecnico 4;1h 5min;sábado, 1 de marzo de 2025;domingo, 2 de marzo de 2025;2025
SV-002418;EQP-0024;CLI-036;Cliente 036;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-008;Cambio de filtro fino de bomba;1/9/2025 21:00;2/9/2025 21:00;0,78;J. Pérez;OK;sin_repuestos;17160;0;17160;Planta 5 - Tolhuin;Tolhuin;Tecnico 1;0h 47min;lunes, 1 de septiembre de 2025;martes, 2 de septiembre de 2025;2025
SV-002420;EQP-0024;CLI-036;Cliente 036;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-009;Revision del quemador y válvula de seguridad;23/2/2025 21:00;24/2/2025 21:00;0,79;J. Pérez;OK;sin_repuestos;17380;0;17380;Planta 5 - Tolhuin;Tolhuin;Tecnico 1;0h 47min;domingo, 23 de febrero de 2025;lunes, 24 de febrero de 2025;2025
SV-002421;EQP-0024;CLI-036;Cliente 036;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-009;Revision del quemador y válvula de seguridad;27/8/2025 21:00;28/8/2025 21:00;1,05;L. Gómez;OK;sin_repuestos;23100;0;23100;Planta 5 - Tolhuin;Tolhuin;Tecnico 2;1h 3min;miércoles, 27 de agosto de 2025;jueves, 28 de agosto de 2025;2025
SV-002423;EQP-0024;CLI-036;Cliente 036;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-010;Limpieza de tanque de detergente y prueba general;1/3/2025 21:00;2/3/2025 21:00;0,89;A. Torres;OK;sin_repuestos;19580;0;19580;Planta 5 - Tolhuin;Tolhuin;Tecnico 6;0h 53min;sábado, 1 de marzo de 2025;domingo, 2 de marzo de 2025;2025
SV-002448;EQP-0030;CLI-036;Cliente 036;Motor Cummins;Cummins;QSB 6.7;CU-007;Verificacion de batería y alternador;27/2/2025 21:00;28/2/2025 21:00;0,33;A. Torres;OK;sin_repuestos;11550;0;11550;Taller 4 - Tolhuin;Tolhuin;Tecnico 6;0h 20min;jueves, 27 de febrero de 2025;viernes, 28 de febrero de 2025;2025
SV-002449;EQP-0030;CLI-036;Cliente 036;Motor Cummins;Cummins;QSB 6.7;CU-007;Verificacion de batería y alternador;2/6/2025 21:00;3/6/2025 21:00;0,42;M. Ruiz;OK;sin_repuestos;14700;0;14700;Taller 4 - Rio Grande;Rio Grande;Tecnico 3;0h 25min;lunes, 2 de junio de 2025;martes, 3 de junio de 2025;2025
SV-002455;EQP-0049;CLI-036;Cliente 036;Motor Cummins;Cummins;QSB 6.7;CU-002;Revision de inyectores y limpieza de bomba;6/4/2025 21:00;7/4/2025 21:00;2,74;S. López;OK;sin_repuestos;95900;0;95900;Sucursal 5 - Rio Grande;Rio Grande;Tecnico 5;2h 44min;domingo, 6 de abril de 2025;lunes, 7 de abril de 2025;2025
SV-002457;EQP-0049;CLI-036;Cliente 036;Motor Cummins;Cummins;QSB 6.7;CU-004;Limpieza de sistema de refrigeracion y verificacion de termostato;28/3/2025 21:00;29/3/2025 21:00;1,87;A. Torres;OK;sin_repuestos;65450;0;65450;Sucursal 5 - Rio Grande;Rio Grande;Tecnico 6;1h 52min;viernes, 28 de marzo de 2025;sábado, 29 de marzo de 2025;2025
SV-002461;EQP-0049;CLI-036;Cliente 036;Motor Cummins;Cummins;QSB 6.7;CU-007;Verificacion de batería y alternador;6/4/2025 21:00;7/4/2025 21:00;1,5;M. Ruiz;OK;sin_repuestos;18900;0;18900;Sucursal 5 - Rio Grande;Rio Grande;Tecnico 3;1h 30min;domingo, 6 de abril de 2025;lunes, 7 de abril de 2025;2025
SV-002482;EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;3/6/2025 21:00;4/6/2025 21:00;0,78;M. Ruiz;OK;sin_repuestos;23400;0;23400;Sucursal 1 - Rio Grande;Rio Grande;Tecnico 3;0h 47min;martes, 3 de junio de 2025;miércoles, 4 de junio de 2025;2025
SV-002483;EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;1/9/2025 21:00;2/9/2025 21:00;0,62;M. Gómez;OK;sin_repuestos;18600;0;18600;Sucursal 1 - Tolhuin;Tolhuin;Tecnico 7;0h 37min;lunes, 1 de septiembre de 2025;martes, 2 de septiembre de 2025;2025
SV-002487;EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-008;Verificacion de sistema de arranque automático;23/5/2025 21:00;24/5/2025 21:00;0,69;L. Gómez;OK;sin_repuestos;20700;0;20700;Sucursal 1 - Ushuaia;Ushuaia;Tecnico 2;0h 41min;viernes, 23 de mayo de 2025;sábado, 24 de mayo de 2025;2025
SV-002540;EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-003;Revision del sistema de seguridad y válvula de rebose;27/3/2025 21:00;28/3/2025 21:00;0,87;R. Soto;OK;sin_repuestos;19140;0;19140;Deposito 4 - Ushuaia;Ushuaia;Tecnico 4;0h 52min;jueves, 27 de marzo de 2025;viernes, 28 de marzo de 2025;2025
SV-002541;EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-003;Revision del sistema de seguridad y válvula de rebose;24/9/2025 21:00;25/9/2025 21:00;1;M. Ruiz;OK;sin_repuestos;22000;0;22000;Deposito 4 - Ushuaia;Ushuaia;Tecnico 3;1h 0min;miércoles, 24 de septiembre de 2025;jueves, 25 de septiembre de 2025;2025
SV-002623;EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobacion de batería y cargador;1/6/2025 21:00;2/6/2025 21:00;0,35;J. Pérez;OK;sin_repuestos;10500;0;10500;Taller 4 - Rio Grande;Rio Grande;Tecnico 1;0h 21min;domingo, 1 de junio de 2025;lunes, 2 de junio de 2025;2025
SV-002632;EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;3/3/2025 21:00;4/3/2025 21:00;0,57;A. Torres;OK;sin_repuestos;17100;0;17100;Taller 4 - Rio Grande;Rio Grande;Tecnico 6;0h 34min;lunes, 3 de marzo de 2025;martes, 4 de marzo de 2025;2025
SV-002633;EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;26/5/2025 21:00;27/5/2025 21:00;0,87;A. Torres;OK;sin_repuestos;26100;0;26100;Taller 4 - Rio Grande;Rio Grande;Tecnico 6;0h 52min;lunes, 26 de mayo de 2025;martes, 27 de mayo de 2025;2025
SV-002642;EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-008;Verificacion de sistema de arranque automático;1/9/2025 21:00;2/9/2025 21:00;0,6;A. Torres;OK;sin_repuestos;18000;0;18000;Taller 4 - Rio Grande;Rio Grande;Tecnico 6;0h 36min;lunes, 1 de septiembre de 2025;martes, 2 de septiembre de 2025;2025
SV-002646;EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-009;Ensayo general y actualizacion de firmware;1/9/2025 21:00;2/9/2025 21:00;1,5;R. Soto;OK;sin_repuestos;34200;0;34200;Taller 4 - Rio Grande;Rio Grande;Tecnico 4;1h 30min;lunes, 1 de septiembre de 2025;martes, 2 de septiembre de 2025;2025
SV-002749;EQP-0046;CLI-039;Cliente 039;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revision del sistema de seguridad y válvula de rebose;30/1/2025 21:00;31/1/2025 21:00;1,23;S. López;OK;sin_repuestos;27060;0;27060;Deposito 3 - Ushuaia;Ushuaia;Tecnico 5;1h 14min;jueves, 30 de enero de 2025;viernes, 31 de enero de 2025;2025
SV-002782;EQP-0046;CLI-039;Cliente 039;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-005;Sustitucion de filtro de detergente;3/2/2025 21:00;4/2/2025 21:00;0,66;M. Ruiz;OK;sin_repuestos;14520;0;14520;Deposito 3 - Ushuaia;Ushuaia;Tecnico 3;0h 40min;lunes, 3 de febrero de 2025;martes, 4 de febrero de 2025;2025
SV-002793;EQP-0046;CLI-039;Cliente 039;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-008;Cambio de filtro fino de bomba;23/1/2025 21:00;23/1/2025 21:00;0,7;L. Gómez;OK;sin_repuestos;15400;0;15400;Deposito 3 - Ushuaia;Ushuaia;Tecnico 2;0h 42min;jueves, 23 de enero de 2025;jueves, 23 de enero de 2025;2025
SV-002798;EQP-0046;CLI-039;Cliente 039;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-009;Revision del quemador y válvula de seguridad;23/1/2025 21:00;24/1/2025 21:00;1,06;R. Soto;OK;sin_repuestos;23320;0;23320;Deposito 3 - Ushuaia;Ushuaia;Tecnico 4;1h 4min;jueves, 23 de enero de 2025;viernes, 24 de enero de 2025;2025
SV-002933;EQP-0023;CLI-041;Cliente 041;Motor Cummins;Cummins;QSB 4.5;CU-002;Revision de inyectores y limpieza de bomba;1/3/2025 21:00;2/3/2025 21:00;3,52;R. Soto;OK;sin_repuestos;123200;0;123200;Planta 5 - Ushuaia;Ushuaia;Tecnico 4;3h 31min;sábado, 1 de marzo de 2025;domingo, 2 de marzo de 2025;2025
SV-002936;EQP-0023;CLI-041;Cliente 041;Motor Cummins;Cummins;QSB 4.5;CU-004;Limpieza de sistema de refrigeracion y verificacion de termostato;6/3/2025 21:00;7/3/2025 21:00;1,37;S. López;OK;sin_repuestos;47950;0;47950;Planta 5 - Ushuaia;Ushuaia;Tecnico 5;1h 22min;jueves, 6 de marzo de 2025;viernes, 7 de marzo de 2025;2025
SV-002941;EQP-0023;CLI-041;Cliente 041;Motor Cummins;Cummins;QSB 4.5;CU-006;Revision de válvulas y ajuste de holgura;24/2/2025 21:00;25/2/2025 21:00;2,4;M. Gómez;OK;sin_repuestos;84000;0;84000;Planta 5 - Ushuaia;Ushuaia;Tecnico 7;2h 24min;lunes, 24 de febrero de 2025;martes, 25 de febrero de 2025;2025
SV-002945;EQP-0023;CLI-041;Cliente 041;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificacion de batería y alternador;3/6/2025 21:00;4/6/2025 21:00;0,49;M. Gómez;OK;sin_repuestos;17150;0;17150;Planta 5 - Ushuaia;Ushuaia;Tecnico 7;0h 29min;martes, 3 de junio de 2025;miércoles, 4 de junio de 2025;2025
SV-002946;EQP-0023;CLI-041;Cliente 041;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificacion de batería y alternador;1/9/2025 21:00;2/9/2025 21:00;0,58;J. Pérez;OK;sin_repuestos;20300;0;20300;Planta 5 - Ushuaia;Ushuaia;Tecnico 1;0h 35min;lunes, 1 de septiembre de 2025;martes, 2 de septiembre de 2025;2025
