servicio_id,inventario_id,cliente_id,cliente_nombre,tipo_equipo,marca,modelo,plan_id,actividad,fecha_inicio,fecha_fin,horas_servicio,tecnico,resultado,repuestos_usados,costo_manodeobra_ars,costo_repuestos_ars,costo_total_ars,ubicacion
SV-001092,EQP-0001,CLI-025,Cliente 025,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,01/07/2024,01/08/2024,"0,59",R. Soto,OK,sin_repuestos,16520,0,16520,Sucursal 3 - Río Grande
SV-001093,EQP-0001,CLI-025,Cliente 025,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,26/03/2024,27/03/2024,"0,45",L. Gómez,Reparado,sin_repuestos,12600,0,12600,Sucursal 3 - Río Grande
SV-001094,EQP-0001,CLI-025,Cliente 025,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,25/09/2024,26/09/2024,"0,56",A. Torres,OK,sin_repuestos,15680,0,15680,Sucursal 3 - Río Grande
SV-001095,EQP-0001,CLI-025,Cliente 025,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,26/03/2025,27/03/2025,"0,43",A. Torres,Reparado,sin_repuestos,12040,0,12040,Sucursal 3 - Río Grande
SV-001096,EQP-0001,CLI-025,Cliente 025,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,30/06/2025,07/01/2025,"0,45",R. Soto,OK,sin_repuestos,12600,0,12600,Sucursal 3 - Río Grande
SV-001097,EQP-0001,CLI-025,Cliente 025,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,28/09/2025,29/09/2025,"0,31",M. Gómez,OK,sin_repuestos,8680,0,8680,Sucursal 3 - Río Grande
SV-001098,EQP-0001,CLI-025,Cliente 025,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-009,Limpieza general y revisión de terminales,07/07/2022,08/07/2022,"0,71",J. Pérez,OK,sin_repuestos,19880,0,19880,Sucursal 3 - Río Grande
SV-001099,EQP-0001,CLI-025,Cliente 025,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-009,Limpieza general y revisión de terminales,25/12/2022,26/12/2022,"1,25",J. Pérez,OK,sin_repuestos,35000,0,35000,Sucursal 3 - Río Grande
SV-001100,EQP-0001,CLI-025,Cliente 025,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-009,Limpieza general y revisión de terminales,07/07/2024,07/08/2024,"1,05",A. Torres,OK,sin_repuestos,29400,0,29400,Sucursal 3 - Río Grande
SV-001101,EQP-0001,CLI-025,Cliente 025,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-009,Limpieza general y revisión de terminales,07/05/2025,07/06/2025,"0,88",J. Pérez,OK,sin_repuestos,24640,0,24640,Sucursal 3 - Río Grande
SV-001102,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,28/12/2021,29/12/2021,"2,09",S. López,OK,aceite:33249; filtro_aceite:13594,58520,46843,105363,Obra 3 - Tolhuin
SV-001103,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,04/06/2022,04/07/2022,"2,2",L. Gómez,Observaciones,aceite:19753; filtro_aceite:12479,61600,32232,93832,Obra 3 - Ushuaia
SV-001104,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,23/06/2022,24/06/2022,"2,18",R. Soto,OK,aceite:15445; filtro_aceite:12717,61040,28162,89202,Obra 3 - Tolhuin
SV-001105,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,01/01/2023,01/01/2023,"2,5",J. Pérez,Observaciones,aceite:28347; filtro_aceite:14504,70000,42851,112851,Obra 3 - Ushuaia
SV-001106,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,31/03/2023,04/01/2023,"1,83",S. López,OK,aceite:29062; filtro_aceite:11427,51240,40489,91729,Obra 3 - Río Grande
SV-001106,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,31/03/2023,04/01/2023,"1,83",S. López,OK,aceite:29062; filtro_aceite:11427,51240,40489,91729,Obra 3 - Río Grande
SV-001107,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,23/09/2023,24/09/2023,"1,5",R. Soto,Reparado,aceite:17212; filtro_aceite:12860,49840,30072,79912,Obra 3 - Río Grande
SV-001108,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,01/04/2024,01/05/2024,"2,16",L. Gómez,OK,aceite:30214; filtro_aceite:17798,60480,48012,108492,Obra 3 - Ushuaia
SV-001109,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,01/07/2024,07/02/2024,"2,12",M. Gómez,Observaciones,aceite:21076; filtro_aceite:16204,59360,37280,96640,Obra 3 - Río Grande
SV-001110,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,10/04/2024,10/05/2024,"2,41",A. Torres,OK,aceite:27514; filtro_aceite:8323,67480,35837,103317,Obra 3 - Tolhuin
SV-001111,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,25/12/2024,26/12/2024,"2,14",S. López,OK,aceite:33612; filtro_aceite:15543,59920,49155,109075,Obra 3 - Tolhuin
SV-001112,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,07/02/2025,07/03/2025,"1,84",M. Gómez,OK,aceite:30139; filtro_aceite:15527,51520,45666,97186,Obra 3 - Tolhuin
SV-001113,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,24/06/2022,25/06/2022,"0,73",S. López,OK,filtro_aire:25719,20440,25719,46159,Obra 3 - Tolhuin
SV-001114,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,01/02/2023,01/02/2023,"1,01",R. Soto,OK,filtro_aire:26710,28280,26710,54990,Obra 3 - Tolhuin
SV-001115,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,23/06/2023,24/06/2023,"0,76",M. Ruiz,OK,sin_repuestos,21280,24073,45353,Obra 3 - Tolhuin
SV-001116,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,01/02/2024,01/03/2024,"0,88",M. Ruiz,OK,filtro_aire:26540,24640,26540,51180,Obra 3 - Tolhuin
SV-001117,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,29/12/2024,30/12/2024,"1,5",M. Gómez,OK,sin_repuestos,24080,23537,47617,Obra 3 - Río Grande
SV-001118,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,07/06/2025,07/07/2025,"1,21",S. López,OK,sin_repuestos,33880,14494,48374,Obra 3 - Tolhuin
SV-001119,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,30/12/2021,31/12/2021,"1,63",L. Gómez,Observaciones,sin_repuestos,45640,0,45640,Obra 3 - Tolhuin
SV-001120,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,07/07/2022,07/08/2022,"1,38",L. Gómez,Reparado,sin_repuestos,38640,0,38640,Obra 3 - Ushuaia
SV-001121,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,10/06/2022,10/07/2022,"1,4",R. Soto,Reparado,sin_repuestos,39200,0,39200,Obra 3 - Ushuaia
SV-001122,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,01/02/2023,01/03/2023,"1,59",L. Gómez,Observaciones,sin_repuestos,44520,0,44520,Obra 3 - Río Grande
SV-001123,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,26/03/2023,27/03/2023,"1,8",R. Soto,Reparado,sin_repuestos,50400,0,50400,Obra 3 - Río Grande
SV-001124,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,10/04/2023,10/05/2023,"1,46",M. Ruiz,OK,sin_repuestos,40880,0,40880,Obra 3 - Ushuaia
SV-001125,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,29/12/2023,30/12/2023,"1,61",L. Gómez,OK,sin_repuestos,45080,0,45080,Obra 3 - Tolhuin
SV-001126,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,28/09/2024,29/09/2024,"1,7",A. Torres,Reparado,sin_repuestos,47600,0,47600,Obra 3 - Tolhuin
SV-001127,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,01/06/2025,01/07/2025,"1,79",S. López,OK,sin_repuestos,50120,0,50120,Obra 3 - Río Grande
SV-001128,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,07/04/2025,07/05/2025,"1,59",J. Pérez,Observaciones,sin_repuestos,44520,0,44520,Obra 3 - Río Grande
SV-001129,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,10/04/2025,10/05/2025,"1,64",M. Gómez,Observaciones,sin_repuestos,45920,0,45920,Obra 3 - Ushuaia
SV-001130,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-004,Revisión de correas de ventilador y tensión,30/12/2022,31/12/2022,"0,98",J. Pérez,Observaciones,correas:13738,27440,13738,41178,Obra 3 - Río Grande
SV-001131,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-004,Revisión de correas de ventilador y tensión,01/06/2024,01/07/2024,"0,86",L. Gómez,OK,correas:20287,24080,20287,44367,Obra 3 - Río Grande
SV-001132,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-004,Revisión de correas de ventilador y tensión,25/12/2024,26/12/2024,"1,16",S. López,OK,correas:22735,32480,22735,55215,Obra 3 - Río Grande
SV-001133,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-005,Limpieza de radiador y sistema de refrigeración,01/03/2022,01/04/2022,"1,87",S. López,Reparado,sin_repuestos,52360,0,52360,Obra 3 - Ushuaia
SV-001134,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-005,Limpieza de radiador y sistema de refrigeración,07/04/2023,07/05/2023,"1,57",M. Ruiz,OK,sin_repuestos,43960,0,43960,Obra 3 - Río Grande
SV-001135,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-005,Limpieza de radiador y sistema de refrigeración,25/06/2025,26/06/2025,"1,55",M. Gómez,OK,sin_repuestos,43400,0,43400,Obra 3 - Ushuaia
SV-001136,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,29/03/2022,30/03/2022,"0,87",M. Gómez,OK,filtro_combustible:17770,24360,17770,42130,Obra 3 - Ushuaia
SV-001137,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,07/03/2022,07/04/2022,"1,5",M. Ruiz,OK,filtro_combustible:22011,17920,22011,39931,Obra 3 - Río Grande
SV-001138,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,30/09/2022,10/01/2022,"0,9",J. Pérez,Reparado,filtro_combustible:23836,25200,23836,49036,Obra 3 - Ushuaia
SV-001139,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,31/12/2022,01/01/2023,"0,82",R. Soto,OK,filtro_combustible:17765,22960,17765,40725,Obra 3 - Tolhuin
SV-001140,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,04/02/2023,04/02/2023,"0,99",L. Gómez,Observaciones,filtro_combustible:10376,27720,10376,38096,Obra 3 - Tolhuin
SV-001141,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,28/09/2023,29/09/2023,"1,5",L. Gómez,Reparado,filtro_combustible:15112,26880,15112,41992,Obra 3 - Río Grande
SV-001142,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,27/12/2023,28/12/2023,"0,69",J. Pérez,Reparado,filtro_combustible:15839,19320,15839,35159,Obra 3 - Tolhuin
SV-001143,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,25/06/2024,26/06/2024,"0,9",M. Ruiz,OK,filtro_combustible:12858,25200,12858,38058,Obra 3 - Tolhuin
SV-001144,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,31/12/2024,01/01/2025,1,L. Gómez,Reparado,sin_repuestos,28000,15099,43099,Obra 3 - Ushuaia
SV-001145,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,07/02/2025,07/03/2025,"1,06",R. Soto,OK,sin_repuestos,29680,14250,43930,Obra 3 - Tolhuin
SV-001146,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,29/09/2025,30/09/2025,"0,88",M. Gómez,Reparado,filtro_combustible:10429,24640,10429,35069,Obra 3 - Tolhuin
SV-001147,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-007,Inspección del alternador y cepillos,29/12/2021,30/12/2021,"1,09",J. Pérez,OK,sin_repuestos,30520,0,30520,Obra 3 - Tolhuin
SV-001148,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-007,Inspección del alternador y cepillos,25/12/2022,26/12/2022,"0,95",L. Gómez,Reparado,sin_repuestos,26600,0,26600,Obra 3 - Ushuaia
SV-001149,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-007,Inspección del alternador y cepillos,01/04/2025,01/05/2025,"0,99",S. López,OK,sin_repuestos,27720,0,27720,Obra 3 - Tolhuin
SV-001150,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,29/03/2022,30/03/2022,"1,5",A. Torres,Observaciones,sin_repuestos,14560,0,14560,Obra 3 - Río Grande
SV-001151,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,07/04/2022,07/05/2022,"0,35",J. Pérez,OK,sin_repuestos,9800,0,9800,Obra 3 - Tolhuin
SV-001152,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,25/09/2022,26/09/2022,"0,53",L. Gómez,OK,sin_repuestos,14840,0,14840,Obra 3 - Tolhuin
SV-001153,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,24/03/2023,25/03/2023,"0,25",J. Pérez,OK,sin_repuestos,7000,0,7000,Obra 3 - Río Grande
SV-001154,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,07/05/2023,07/06/2023,"0,29",S. López,OK,sin_repuestos,8120,0,8120,Obra 3 - Ushuaia
SV-001155,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,23/09/2023,24/09/2023,"0,42",L. Gómez,OK,sin_repuestos,11760,0,11760,Obra 3 - Ushuaia
SV-001156,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,04/03/2024,04/04/2024,"0,33",A. Torres,Observaciones,sin_repuestos,9240,0,9240,Obra 3 - Ushuaia
SV-001157,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,07/01/2024,07/02/2024,"1,5",M. Gómez,OK,sin_repuestos,14840,0,14840,Obra 3 - Río Grande
SV-001158,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,10/01/2024,10/02/2024,"0,44",M. Gómez,Reparado,sin_repuestos,12320,0,12320,Obra 3 - Ushuaia
SV-001159,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,04/04/2025,04/05/2025,"0,59",M. Ruiz,Reparado,sin_repuestos,16520,0,16520,Obra 3 - Tolhuin
SV-001160,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,07/05/2025,07/06/2025,"1,5",A. Torres,Observaciones,sin_repuestos,9520,0,9520,Obra 3 - Ushuaia
SV-001161,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-009,Limpieza general y revisión de terminales,01/04/2022,01/05/2022,"0,95",S. López,OK,sin_repuestos,26600,0,26600,Obra 3 - Tolhuin
SV-001162,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-009,Limpieza general y revisión de terminales,26/12/2022,27/12/2022,"0,83",J. Pérez,OK,sin_repuestos,23240,0,23240,Obra 3 - Ushuaia
SV-001163,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-009,Limpieza general y revisión de terminales,07/01/2023,07/02/2023,"0,65",R. Soto,Reparado,sin_repuestos,18200,0,18200,Obra 3 - Ushuaia
SV-001164,EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-009,Limpieza general y revisión de terminales,07/04/2024,07/05/2024,"0,91",L. Gómez,OK,sin_repuestos,25480,0,25480,Obra 3 - Tolhuin
SV-001165,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-001,Cambio de aceite y filtro de lubricación,25/12/2021,26/12/2021,"1,43",M. Gómez,OK,aceite:29590; filtro_aceite:8967,50050,38557,88607,Obra 2 - Río Grande
SV-001166,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-001,Cambio de aceite y filtro de lubricación,24/06/2022,25/06/2022,"2,1",M. Ruiz,Reparado,aceite:33572; filtro_aceite:9696,73500,43268,116768,Obra 2 - Ushuaia
SV-001167,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-001,Cambio de aceite y filtro de lubricación,07/07/2023,07/08/2023,"1,93",A. Torres,OK,aceite:19403; filtro_aceite:12130,67550,31533,99083,Obra 2 - Ushuaia
SV-001168,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-001,Cambio de aceite y filtro de lubricación,26/12/2023,27/12/2023,"1,79",M. Ruiz,Observaciones,aceite:23311; filtro_aceite:15788,62650,39099,101749,Obra 2 - Tolhuin
SV-001169,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-001,Cambio de aceite y filtro de lubricación,28/06/2024,29/06/2024,"1,7",A. Torres,OK,aceite:16379; filtro_aceite:14527,59500,30906,90406,Obra 2 - Ushuaia
SV-001170,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-001,Cambio de aceite y filtro de lubricación,01/05/2025,01/05/2025,"2,15",S. López,Reparado,aceite:27872; filtro_aceite:17825,75250,45697,120947,Obra 2 - Ushuaia
SV-001171,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-002,Revisión de inyectores y limpieza de bomba,24/12/2021,25/12/2021,"3,82",L. Gómez,OK,sin_repuestos,133700,0,133700,Obra 2 - Río Grande
SV-001172,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-002,Revisión de inyectores y limpieza de bomba,01/06/2024,01/07/2024,"2,96",R. Soto,OK,sin_repuestos,103600,0,103600,Obra 2 - Ushuaia
SV-001173,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-002,Revisión de inyectores y limpieza de bomba,30/12/2024,31/12/2024,"3,26",A. Torres,OK,sin_repuestos,114100,0,114100,Obra 2 - Ushuaia
SV-001174,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-003,Sustitución de filtro de aire primario/secundario,07/03/2022,07/04/2022,"1,12",S. López,OK,filtro_aire:16353,39200,16353,55553,Obra 2 - Tolhuin
SV-001175,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-003,Sustitución de filtro de aire primario/secundario,01/07/2023,01/08/2023,"1,5",M. Ruiz,OK,filtro_aire:23947,43400,23947,67347,Obra 2 - Tolhuin
SV-001176,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-003,Sustitución de filtro de aire primario/secundario,27/12/2023,27/12/2023,"0,99",L. Gómez,OK,filtro_aire:24956,34650,24956,59606,Obra 2 - Tolhuin
SV-001177,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-003,Sustitución de filtro de aire primario/secundario,30/12/2024,30/12/2024,"1,12",J. Pérez,OK,sin_repuestos,39200,15035,54235,Obra 2 - Río Grande
SV-001178,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-003,Sustitución de filtro de aire primario/secundario,07/02/2025,07/02/2025,"1,08",M. Gómez,Reparado,filtro_aire:13668,37800,13668,51468,Obra 2 - Tolhuin
SV-001179,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-004,Limpieza de sistema de refrigeración y verificación de termostato,01/03/2022,01/04/2022,"2,34",S. López,OK,sin_repuestos,81900,0,81900,Obra 2 - Río Grande
SV-001180,EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,CU-004,Limpieza de sistema de refrigeración y verificación de termostato,25/12/2022,26/12/2022,"1,66",L. Gómez,OK,sin_repuestos,58100,0,58100,Obra 2 - Tolhuin
